,order_id,product_id,Sales,Quantity,Discount,Profit
379,CA-2012-130792,OFF-ST-10003327,23.832,3,0.2,2.6811
380,CA-2012-130792,OFF-BI-10000309,12.176,4,0.8,-18.8728
381,CA-2013-134775,OFF-PA-10004734,50.96,7,0.0,25.48
382,CA-2013-134775,OFF-BI-10002225,49.536,3,0.2,17.3376
383,CA-2012-125395,TEC-AC-10004708,41.9,2,0.0,8.799
384,US-2012-168935,FUR-TA-10000617,375.4575,3,0.45,-157.0095
385,US-2012-168935,TEC-AC-10002335,83.976,3,0.2,-1.0497
386,CA-2012-122756,TEC-MA-10001681,482.34,4,0.7,-337.638
387,CA-2012-122756,FUR-FU-10001935,2.96,1,0.2,0.777
388,CA-2011-115973,OFF-AR-10004757,2.624,1,0.2,0.4264
389,CA-2014-101798,OFF-BI-10000050,23.36,4,0.2,7.884
390,CA-2014-101798,TEC-AC-10001998,39.98,2,0.0,13.5932
391,US-2011-135972,TEC-PH-10003012,246.384,2,0.2,27.7182
392,US-2011-135972,TEC-CO-10002313,1799.97,3,0.0,701.9883
393,US-2011-134971,OFF-BI-10003982,12.462,3,0.8,-20.5623
394,CA-2014-102946,OFF-BI-10004492,75.792,3,0.2,25.5798
395,CA-2014-165603,OFF-ST-10000798,49.96,2,0.0,9.4924
396,CA-2014-165603,OFF-PA-10002552,12.96,2,0.0,6.2208
397,CA-2012-122259,OFF-SU-10002573,70.12,4,0.0,21.036
398,CA-2013-108987,OFF-ST-10001580,35.952,3,0.2,3.5952
399,CA-2013-108987,FUR-BO-10004834,2396.2656,4,0.32,-317.1528
400,CA-2013-108987,OFF-ST-10000934,131.136,4,0.2,-32.784
401,CA-2013-108987,TEC-AC-10000158,57.584,2,0.2,0.7198
402,CA-2011-113166,OFF-PA-10001947,9.568,2,0.2,3.4684
403,CA-2011-155208,OFF-AR-10003478,39.072,6,0.2,9.768
404,CA-2014-117933,OFF-AP-10004249,35.91,3,0.0,9.6957
405,CA-2014-117457,TEC-AC-10000158,179.95,5,0.0,37.7895
406,CA-2014-117457,TEC-CO-10004115,1199.976,3,0.2,434.9913
407,CA-2014-117457,OFF-PA-10003724,27.15,5,0.0,13.3035
408,CA-2014-117457,FUR-TA-10002041,1004.024,7,0.2,-112.9527
409,CA-2014-117457,OFF-PA-10002893,9.68,1,0.0,4.6464
410,CA-2014-117457,OFF-LA-10003766,28.35,9,0.0,13.608
411,CA-2014-117457,OFF-PA-10001970,55.98,1,0.0,27.4302
412,CA-2014-117457,FUR-BO-10001972,1336.829,13,0.15,31.4548
413,CA-2014-117457,FUR-CH-10003956,113.568,2,0.2,-18.4548
414,CA-2014-142636,OFF-PA-10000157,139.86,7,0.0,65.7342
415,CA-2014-142636,FUR-CH-10001891,307.136,4,0.2,26.8744
416,CA-2014-122105,OFF-AR-10004344,95.92,8,0.0,25.8984
417,CA-2013-148796,FUR-CH-10004886,383.8,5,0.2,38.38
418,CA-2014-154816,OFF-PA-10003845,5.78,1,0.0,2.8322
419,CA-2014-110478,OFF-AR-10001573,9.32,4,0.0,2.7028
420,CA-2014-110478,OFF-EN-10000483,15.25,1,0.0,7.015
421,CA-2011-142048,TEC-AC-10004114,196.752,6,0.2,56.5662
422,CA-2014-125388,FUR-FU-10004712,56.56,4,0.0,14.7056
423,CA-2014-125388,OFF-ST-10000918,32.7,3,0.0,8.502
424,CA-2014-155705,FUR-CH-10000015,866.4,4,0.0,225.264
425,CA-2014-149160,FUR-FU-10003347,28.4,2,0.0,11.076
426,CA-2014-149160,OFF-BI-10001543,287.92,8,0.0,138.2016
427,CA-2011-101476,TEC-MA-10000029,69.99,1,0.0,30.0957
428,CA-2014-152275,OFF-AR-10000369,6.672,6,0.2,0.5004
429,US-2013-123750,OFF-BI-10004584,189.588,2,0.7,-145.3508
430,US-2013-123750,TEC-AC-10004659,408.744,7,0.2,76.6395
431,US-2013-123750,TEC-AC-10004659,291.96,5,0.2,54.7425
432,US-2013-123750,OFF-ST-10000617,4.768,2,0.2,-0.7748
433,CA-2013-127369,OFF-ST-10003306,714.3,5,0.0,207.147
434,US-2011-150574,OFF-BI-10000773,4.812,2,0.7,-3.6892
435,US-2011-150574,TEC-AC-10002600,247.8,5,0.2,-18.585
436,CA-2013-147375,TEC-MA-10002937,1007.979,3,0.3,43.1991
437,CA-2013-147375,OFF-PA-10001970,313.488,7,0.2,113.6394
438,CA-2014-130043,OFF-PA-10002230,31.872,8,0.2,11.5536
439,CA-2014-157252,FUR-CH-10003396,207.846,3,0.1,2.3094
440,CA-2013-115756,FUR-FU-10000246,12.22,1,0.0,3.666
441,CA-2013-115756,OFF-ST-10000060,194.94,3,0.0,23.3928
442,CA-2013-115756,OFF-ST-10003058,70.95,3,0.0,20.5755
443,CA-2013-115756,OFF-PA-10002222,91.36,4,0.0,42.0256
444,CA-2013-115756,FUR-CH-10002372,242.94,3,0.0,29.1528
445,CA-2013-115756,OFF-LA-10001317,22.05,7,0.0,10.584
446,CA-2014-154214,FUR-FU-10000206,2.91,1,0.0,1.3677
447,CA-2013-166674,OFF-AR-10000588,59.52,3,0.0,15.4752
448,CA-2013-166674,OFF-ST-10001469,161.94,3,0.0,9.7164
449,CA-2013-166674,OFF-AR-10001953,263.88,6,0.0,71.2476
450,CA-2013-166674,OFF-AR-10003156,30.48,3,0.0,7.9248
451,CA-2013-166674,OFF-AR-10004974,9.84,3,0.0,2.8536
452,CA-2013-166674,TEC-PH-10002365,35.12,4,0.0,9.1312
453,CA-2014-147277,FUR-TA-10001539,284.364,2,0.4,-75.8304
454,CA-2014-147277,OFF-ST-10000142,665.408,2,0.2,66.5408
455,CA-2013-100153,TEC-AC-10001772,63.88,4,0.0,24.9132
456,US-2011-110674,FUR-CH-10000225,129.568,2,0.2,-24.294
457,US-2013-157945,FUR-CH-10002331,747.558,3,0.3,-96.1146
458,US-2013-157945,OFF-EN-10001415,8.928,2,0.2,3.348
459,CA-2012-109638,OFF-AP-10002472,103.92,4,0.0,36.372
460,CA-2012-109638,TEC-AC-10004571,899.91,9,0.0,377.9622
461,CA-2012-109638,OFF-BI-10001098,51.312,3,0.2,18.6006
462,CA-2013-109869,FUR-FU-10000023,23.56,5,0.2,7.068
463,CA-2013-109869,FUR-TA-10001889,1272.63,6,0.5,-814.4832
464,CA-2013-109869,OFF-BI-10000315,28.485,5,0.7,-20.889
465,CA-2013-109869,OFF-SU-10003505,185.376,2,0.2,-34.758
466,CA-2013-109869,OFF-AP-10002578,78.272,2,0.2,5.8704
467,US-2012-101399,FUR-FU-10002918,254.744,7,0.6,-312.0614
468,CA-2014-154907,FUR-BO-10002824,205.3328,2,0.32,-36.2352
469,US-2013-100419,OFF-BI-10002194,4.788,3,0.8,-7.9002
470,CA-2012-154144,OFF-PA-10004071,55.48,1,0.0,26.6304
471,CA-2011-144666,OFF-ST-10002743,340.92,3,0.0,3.4092
472,CA-2011-144666,FUR-BO-10001601,222.666,2,0.15,10.4784
473,CA-2011-144666,TEC-PH-10002680,703.968,4,0.2,87.996
474,CA-2011-144666,OFF-ST-10001321,92.52,6,0.0,24.9804
475,CA-2011-144666,OFF-PA-10001509,62.65,7,0.0,28.819
476,CA-2011-144666,OFF-PA-10003465,94.85,5,0.0,45.528
477,CA-2013-103891,TEC-PH-10000149,95.76,6,0.2,7.182
478,CA-2013-152632,FUR-FU-10002671,40.2,3,0.0,19.296
479,CA-2013-100790,OFF-AR-10003045,14.7,5,0.0,6.615
480,CA-2013-100790,OFF-ST-10000689,704.25,5,0.0,84.51
481,CA-2011-134677,TEC-AC-10001445,9.09,3,0.0,1.9089
482,CA-2011-127691,OFF-AR-10002053,5.96,2,0.0,1.6688
483,CA-2011-127691,TEC-AC-10002567,159.98,2,0.0,57.5928
484,CA-2014-140963,OFF-LA-10003923,29.6,2,0.0,14.8
485,CA-2014-140963,FUR-BO-10001337,514.165,5,0.15,-30.245
486,CA-2014-140963,TEC-PH-10001924,279.96,5,0.2,17.4975
487,CA-2011-154627,TEC-PH-10001363,2735.952,6,0.2,341.994
488,CA-2011-133753,TEC-PH-10000376,7.992,1,0.2,0.5994
489,CA-2011-133753,TEC-AC-10000303,63.984,2,0.2,10.3974
490,CA-2011-133753,OFF-AR-10001953,70.368,2,0.2,6.1572
491,CA-2011-113362,OFF-ST-10001809,449.15,5,0.0,8.983
492,CA-2011-113362,OFF-EN-10003845,11.07,3,0.0,5.0922
493,CA-2013-169166,TEC-AC-10000991,93.98,2,0.0,13.1572
494,US-2013-120929,FUR-TA-10001857,189.882,3,0.4,-94.941
495,CA-2012-134782,OFF-EN-10001434,105.42,2,0.0,51.6558
496,CA-2013-126158,OFF-BI-10002498,119.616,8,0.2,40.3704
497,CA-2013-126158,FUR-FU-10004864,255.76,4,0.0,81.8432
498,CA-2013-126158,FUR-CH-10002602,241.568,2,0.2,18.1176
499,CA-2013-126158,FUR-FU-10000073,69.3,9,0.0,22.869
500,US-2013-105578,OFF-BI-10001670,22.62,2,0.7,-15.08
501,US-2013-105578,OFF-BI-10001658,14.952,2,0.7,-11.9616
502,US-2013-105578,FUR-CH-10001215,801.568,2,0.2,50.098
503,US-2013-105578,OFF-BI-10000831,2.376,3,0.7,-1.9008
504,US-2013-105578,OFF-PA-10000357,32.792,1,0.2,11.8871
505,CA-2014-134978,OFF-BI-10003274,15.92,5,0.2,5.373
506,CA-2012-145352,OFF-AR-10001662,2.74,1,0.0,0.7398
507,CA-2012-145352,OFF-AR-10003856,8.34,3,0.0,2.1684
508,CA-2012-145352,OFF-ST-10001228,46.74,3,0.0,11.685
509,CA-2012-145352,OFF-BI-10003527,6354.95,5,0.0,3177.475
510,CA-2014-135307,FUR-FU-10001290,126.3,3,0.0,40.416
511,CA-2014-135307,TEC-AC-10002399,38.04,2,0.0,12.1728
512,CA-2013-106341,OFF-AR-10002053,7.152,3,0.2,0.7152
513,CA-2014-163405,OFF-AR-10003811,6.63,3,0.0,1.7901
514,CA-2014-163405,OFF-AR-10001246,5.88,2,0.0,1.7052
515,CA-2014-127432,TEC-CO-10003236,2999.95,5,0.0,1379.977
516,CA-2014-127432,OFF-ST-10004507,51.45,3,0.0,13.8915
517,CA-2014-127432,OFF-PA-10001667,11.96,2,0.0,5.382
518,CA-2014-127432,OFF-ST-10004459,1126.02,3,0.0,56.301
519,CA-2012-157812,TEC-AC-10000171,18.392,1,0.2,5.2877
520,CA-2012-157812,OFF-ST-10000736,129.568,2,0.2,-25.9136
521,CA-2012-157812,OFF-BI-10000285,14.112,9,0.8,-21.168
522,CA-2014-145142,FUR-TA-10001857,210.98,2,0.0,21.098
523,US-2013-139486,TEC-PH-10003555,55.176,3,0.2,-12.4146
524,US-2013-139486,TEC-AC-10003832,66.26,2,0.0,27.1666
525,CA-2012-158792,OFF-FA-10002815,22.2,5,0.0,10.434
526,CA-2014-113558,FUR-CH-10003379,683.952,3,0.2,42.747
527,CA-2014-113558,FUR-FU-10001756,45.696,3,0.2,5.1408
528,US-2012-138303,OFF-ST-10004963,36.336,3,0.2,-7.2672
529,US-2012-138303,OFF-SU-10002881,666.248,1,0.2,-149.9058
530,US-2012-138303,OFF-EN-10001335,52.512,6,0.2,19.692
531,CA-2012-102848,FUR-CH-10000595,190.72,1,0.2,11.92
532,US-2014-129441,FUR-FU-10000448,47.94,3,0.0,2.397
533,CA-2013-168753,TEC-PH-10000984,979.95,5,0.0,274.386
534,CA-2013-168753,OFF-BI-10002557,22.75,5,0.0,11.375
535,CA-2013-126613,OFF-ST-10001325,16.768,2,0.2,1.4672
536,US-2014-122637,OFF-BI-10002429,42.616,7,0.8,-68.1856
537,CA-2012-147851,OFF-BI-10004528,10.752,4,0.2,3.36
538,CA-2012-134894,OFF-AP-10001271,152.94,3,0.0,41.2938
539,CA-2012-134894,FUR-CH-10002647,283.92,4,0.0,70.98
540,CA-2011-140795,TEC-AC-10001432,468.9,6,0.0,206.316
541,CA-2013-136924,TEC-PH-10002262,380.864,8,0.2,38.0864
542,US-2012-120131,OFF-ST-10001809,646.776,9,0.2,-145.5246
543,CA-2011-103849,TEC-AC-10001465,58.112,2,0.2,7.264
544,CA-2011-103849,TEC-PH-10002597,100.792,1,0.2,6.2995
545,CA-2011-103849,FUR-FU-10000723,66.112,4,0.6,-84.2928
546,CA-2014-162929,OFF-BI-10000404,41.28,6,0.2,13.932
547,CA-2014-162929,OFF-PA-10002986,13.36,2,0.0,6.4128
548,CA-2012-113173,OFF-ST-10000604,250.272,9,0.2,15.642
549,CA-2012-113173,OFF-BI-10004738,11.364,3,0.8,-17.046
550,CA-2012-113173,OFF-SU-10001935,8.72,5,0.2,-1.744
551,CA-2013-136406,FUR-CH-10002024,1121.568,2,0.2,0.0
552,CA-2014-112774,FUR-FU-10003039,34.504,1,0.2,6.0382
553,CA-2014-101945,OFF-FA-10004248,10.824,3,0.2,2.5707
554,CA-2014-100650,OFF-ST-10001780,1295.78,2,0.0,310.9872
555,CA-2011-155852,OFF-AR-10003560,19.456,4,0.2,3.4048
556,CA-2013-113243,OFF-LA-10001297,20.7,2,0.0,9.936
557,CA-2013-113243,FUR-TA-10004256,1335.68,4,0.2,-217.048
558,CA-2013-113243,OFF-PA-10003441,32.4,5,0.0,15.552
559,CA-2014-118731,FUR-FU-10003347,42.6,3,0.0,16.614
560,CA-2014-118731,OFF-BI-10000069,84.056,7,0.2,27.3182
561,CA-2011-145576,OFF-AP-10003914,13.0,5,0.2,1.3
562,CA-2011-145576,FUR-FU-10004020,13.128,3,0.2,3.7743
563,CA-2012-130736,OFF-FA-10003467,3.96,2,0.0,0.0
564,CA-2012-130736,OFF-LA-10000634,2.61,1,0.0,1.2006
565,CA-2014-137099,TEC-PH-10002496,374.376,3,0.2,46.797
566,CA-2014-156951,OFF-PA-10004530,91.84,8,0.0,45.0016
567,CA-2014-156951,OFF-BI-10001107,81.088,7,0.2,27.3672
568,CA-2014-156951,OFF-PA-10004451,19.44,3,0.0,9.3312
569,CA-2014-156951,FUR-CH-10004997,451.152,3,0.2,0.0
570,CA-2014-164826,OFF-LA-10001297,72.45,7,0.0,34.776
571,CA-2014-164826,OFF-FA-10000585,13.96,4,0.0,6.4216
572,CA-2014-164826,OFF-BI-10001922,33.264,7,0.2,11.2266
573,CA-2014-164826,TEC-PH-10000347,14.85,3,0.0,4.0095
574,CA-2013-127250,OFF-AR-10003394,8.82,3,0.0,2.3814
575,CA-2012-149713,OFF-PA-10004530,160.72,14,0.0,78.7528
576,CA-2012-149713,OFF-PA-10001450,19.92,4,0.0,9.7608
577,CA-2012-149713,OFF-SU-10001574,7.3,2,0.0,2.19
578,CA-2014-118640,OFF-ST-10002974,69.712,2,0.2,8.714
579,CA-2014-118640,FUR-FU-10001475,8.792,1,0.6,-5.7148
580,CA-2012-132906,OFF-SU-10004498,51.52,4,0.0,1.5456
581,CA-2014-145233,TEC-PH-10004977,470.376,3,0.2,52.9173
582,CA-2014-145233,TEC-PH-10000586,105.584,2,0.2,9.2386
583,CA-2014-145233,OFF-AP-10000358,31.152,3,0.2,3.5046
584,CA-2014-145233,OFF-BI-10002764,6.783,7,0.7,-4.7481
585,CA-2014-145233,TEC-PH-10001254,406.368,4,0.2,30.4776
586,CA-2012-128139,FUR-CH-10003956,70.98,1,0.0,4.9686
587,CA-2012-128139,OFF-LA-10003930,294.93,3,0.0,144.5157
588,US-2013-156986,TEC-PH-10003800,84.784,2,0.2,-20.1362
589,US-2013-156986,OFF-PA-10002005,20.736,4,0.2,7.2576
590,US-2013-156986,OFF-BI-10002498,16.821,3,0.7,-12.8961
591,US-2013-156986,OFF-PA-10004101,10.368,2,0.2,3.6288
592,CA-2011-135405,OFF-AR-10004078,9.344,2,0.2,1.168
593,CA-2011-135405,TEC-AC-10001266,31.2,3,0.2,9.75
594,CA-2011-131450,OFF-AP-10004708,76.12,2,0.0,22.0748
595,CA-2011-131450,TEC-CO-10004115,1199.976,3,0.2,434.9913
596,CA-2011-131450,TEC-PH-10002398,445.96,5,0.2,55.745
597,CA-2011-131450,FUR-FU-10001979,327.76,8,0.0,91.7728
598,CA-2013-120180,OFF-SU-10004115,11.632,2,0.2,1.0178
599,US-2013-100720,TEC-PH-10001425,143.982,3,0.4,-28.7964
600,US-2013-100720,TEC-PH-10003963,494.376,4,0.4,-115.3544
601,US-2013-100720,OFF-SU-10001574,5.84,2,0.2,0.73
602,CA-2011-149958,OFF-ST-10001490,142.776,1,0.2,17.847
603,CA-2011-149958,FUR-FU-10001756,45.696,3,0.2,5.1408
604,CA-2011-149958,OFF-BI-10000773,7.218,3,0.7,-5.5338
605,CA-2011-149958,OFF-BI-10001543,43.188,4,0.7,-31.6712
606,CA-2011-149958,OFF-PA-10002120,131.904,3,0.2,47.8152
607,US-2011-105767,OFF-BI-10000848,3.282,2,0.7,-2.6256
608,US-2011-105767,OFF-AR-10001246,21.168,9,0.2,2.3814
609,US-2011-105767,TEC-PH-10003092,55.188,2,0.4,-10.1178
610,CA-2013-161816,TEC-PH-10003012,369.576,3,0.2,41.5773
611,CA-2013-161816,OFF-LA-10004345,15.712,4,0.2,5.6956
612,CA-2013-121223,OFF-PA-10001204,8.448,2,0.2,2.64
613,CA-2013-121223,TEC-PH-10004667,728.946,9,0.4,-157.9383
614,CA-2014-138611,TEC-PH-10000011,119.94,10,0.4,15.992
615,CA-2014-138611,OFF-BI-10002949,3.648,2,0.7,-2.7968
616,CA-2014-117947,FUR-FU-10003849,40.48,2,0.0,15.7872
617,CA-2014-117947,FUR-FU-10000010,9.94,2,0.0,3.0814
618,CA-2014-117947,OFF-BI-10002824,107.424,9,0.2,33.57
619,CA-2014-117947,TEC-PH-10002538,37.91,1,0.0,10.9939
620,CA-2014-117947,FUR-FU-10000521,88.02,3,0.0,27.2862
621,US-2011-111171,OFF-BI-10002103,8.69,5,0.8,-14.773
622,CA-2012-138009,FUR-CH-10004853,301.96,2,0.0,87.5684
623,CA-2012-138009,OFF-AP-10000179,555.21,5,0.1,178.901
624,CA-2012-138009,OFF-ST-10001272,523.48,4,0.0,130.87
625,CA-2012-138009,OFF-AR-10004042,161.82,9,0.0,46.9278
626,CA-2014-163020,FUR-FU-10000221,35.56,7,0.0,12.0904
627,CA-2014-153787,OFF-AP-10001563,97.16,2,0.0,28.1764
628,CA-2014-133431,OFF-BI-10000605,15.24,5,0.2,5.1435
629,CA-2014-133431,OFF-PA-10002615,13.23,3,0.0,6.0858
630,US-2013-135720,OFF-ST-10001963,243.384,3,0.2,-51.7191
631,US-2013-135720,TEC-AC-10001267,119.8,5,0.2,29.95
632,US-2013-135720,TEC-PH-10002103,300.768,4,0.2,30.0768
633,CA-2014-144694,TEC-AC-10002857,17.88,3,0.2,2.4585
634,CA-2014-144694,OFF-LA-10003930,235.944,3,0.2,85.5297
635,CA-2012-168004,FUR-CH-10001482,392.94,3,0.0,43.2234
636,US-2013-123470,OFF-BI-10001989,18.882,3,0.7,-13.8468
637,US-2013-123470,OFF-AP-10003287,122.328,3,0.2,12.2328
638,CA-2013-115917,FUR-FU-10000576,1049.2,5,0.0,272.792
639,CA-2013-115917,OFF-BI-10004728,15.424,4,0.2,5.0128
640,CA-2013-147067,FUR-FU-10000732,18.84,3,0.0,6.0288
641,CA-2014-167913,OFF-ST-10000585,330.4,2,0.0,85.904
642,CA-2014-167913,OFF-LA-10002787,26.25,7,0.0,12.6
643,CA-2014-106103,TEC-AC-10003832,132.52,4,0.0,54.3332
644,US-2014-127719,OFF-PA-10001934,6.48,1,0.0,3.1752
645,CA-2014-126221,OFF-AP-10002457,209.3,2,0.0,56.511
646,CA-2013-103947,OFF-FA-10003112,31.56,5,0.2,9.8625
647,CA-2013-103947,OFF-AP-10002350,30.144,2,0.2,3.0144
648,CA-2013-160745,FUR-FU-10001935,14.8,4,0.0,6.068
649,CA-2013-160745,TEC-PH-10003273,302.376,3,0.2,22.6782
650,CA-2013-160745,TEC-AC-10001142,316.0,4,0.0,31.6
651,CA-2013-132661,OFF-PA-10000482,379.4,10,0.0,178.318
652,CA-2014-140844,OFF-PA-10003892,97.82,2,0.0,45.9754
653,CA-2014-140844,TEC-AC-10001101,103.12,8,0.0,10.312
654,CA-2013-137239,OFF-AP-10002439,113.552,2,0.2,8.5164
655,CA-2013-137239,OFF-BI-10002827,3.318,2,0.7,-2.6544
656,CA-2013-137239,OFF-EN-10002230,134.288,2,0.2,45.3222
657,US-2013-156097,FUR-CH-10001215,701.372,2,0.3,-50.098
658,US-2013-156097,OFF-BI-10004654,2.308,2,0.8,-3.462
659,CA-2012-146563,OFF-ST-10001490,999.432,7,0.2,124.929
660,CA-2012-146563,OFF-ST-10001511,724.08,14,0.2,-135.765
661,CA-2012-146563,FUR-TA-10001768,918.785,5,0.3,-118.1295
662,CA-2012-146563,OFF-BI-10003981,2.724,3,0.8,-4.2222
663,CA-2013-123666,OFF-ST-10001522,459.95,5,0.0,18.398
664,CA-2013-143308,OFF-FA-10000621,10.74,3,0.0,5.2626
665,CA-2014-132682,OFF-SU-10004231,23.76,3,0.2,2.079
666,CA-2014-132682,OFF-PA-10000474,85.056,3,0.2,28.7064
667,CA-2014-132682,TEC-PH-10004042,381.576,3,0.2,28.6182
668,CA-2011-156314,FUR-FU-10003096,30.36,5,0.2,8.7285
669,US-2014-106663,FUR-FU-10002759,23.976,3,0.6,-14.3856
670,US-2014-106663,FUR-TA-10000688,108.925,1,0.5,-71.8905
671,US-2014-106663,OFF-PA-10002377,36.352,8,0.2,11.36
672,CA-2014-111178,OFF-AR-10001954,19.56,5,0.2,1.7115
673,CA-2014-130351,OFF-AP-10004532,61.44,3,0.0,16.5888
674,CA-2014-130351,OFF-PA-10002137,38.9,5,0.0,17.505
675,CA-2014-130351,TEC-AC-10003832,99.39,3,0.0,40.7499
676,US-2014-119438,OFF-AP-10000804,2.688,3,0.8,-7.392
677,US-2014-119438,TEC-AC-10003614,27.816,3,0.2,4.5201
678,US-2014-119438,FUR-FU-10003553,82.524,3,0.6,-41.262
679,US-2014-119438,OFF-BI-10004632,182.994,3,0.8,-320.2395
680,CA-2013-164511,OFF-BI-10003305,14.352,3,0.2,4.6644
681,CA-2013-164511,OFF-ST-10002583,64.96,2,0.0,2.5984
682,CA-2013-164511,OFF-ST-10004507,68.6,4,0.0,18.522
683,US-2014-168116,TEC-MA-10004125,7999.98,4,0.5,-3839.9904
684,US-2014-168116,OFF-AP-10002457,167.44,2,0.2,14.651
685,CA-2011-157784,TEC-AC-10003911,479.97,3,0.0,163.1898
686,CA-2011-157784,OFF-LA-10001934,14.62,2,0.0,6.8714
687,CA-2011-157784,OFF-PA-10000304,19.44,3,0.0,9.3312
688,CA-2014-161480,FUR-BO-10004015,191.984,2,0.2,4.7996
689,US-2011-117135,FUR-FU-10004071,104.01,1,0.0,14.5614
690,US-2011-117135,TEC-PH-10002033,284.82,1,0.0,74.0532
691,US-2011-117135,OFF-ST-10002444,36.84,3,0.0,10.3152
692,CA-2012-131534,TEC-AC-10002253,166.24,1,0.0,24.936
693,CA-2012-131534,OFF-PA-10000743,33.4,5,0.0,16.032
694,CA-2012-119291,OFF-AR-10003373,198.272,8,0.2,17.3488
695,CA-2012-119291,OFF-LA-10002312,47.36,4,0.2,17.76
696,CA-2012-119291,OFF-EN-10000927,200.984,7,0.2,62.8075
697,CA-2012-119291,OFF-LA-10003510,97.696,4,0.2,31.7512
698,CA-2012-119291,OFF-AR-10001118,2.696,1,0.2,0.8088
699,CA-2012-119291,OFF-BI-10001575,18.588,2,0.7,-13.6312
700,CA-2012-119291,OFF-BI-10001982,4.896,3,0.7,-3.4272
701,CA-2014-114552,FUR-FU-10002960,15.072,3,0.2,4.1448
702,CA-2013-163755,FUR-FU-10003394,209.88,3,0.0,35.6796
703,CA-2012-142027,FUR-TA-10002774,369.912,3,0.2,-13.8717
704,CA-2011-138527,OFF-PA-10001800,10.368,2,0.2,3.6288
705,CA-2011-138527,OFF-AP-10001469,166.84,5,0.2,18.7695
706,CA-2011-138527,TEC-AC-10002399,15.216,1,0.2,2.2824
707,CA-2011-112158,TEC-AC-10003628,119.96,4,0.0,52.7824
708,CA-2011-112158,FUR-BO-10003272,883.92,5,0.2,-110.49
709,CA-2011-112158,OFF-BI-10000050,46.72,8,0.2,15.768
710,CA-2011-113887,OFF-PA-10004071,55.48,1,0.0,26.6304
711,CA-2014-146136,OFF-EN-10001219,24.448,4,0.2,8.8624
712,US-2014-100048,OFF-AP-10001154,281.34,6,0.0,109.7226
713,US-2014-100048,TEC-PH-10003012,307.98,2,0.0,89.3142
714,US-2014-100048,TEC-AC-10001606,299.97,3,0.0,113.9886
715,CA-2011-153150,OFF-BI-10003355,19.92,5,0.2,6.972
716,CA-2011-130092,FUR-FU-10000010,9.94,2,0.0,3.0814
717,CA-2014-108910,FUR-FU-10002253,103.056,3,0.2,24.4758
718,CA-2011-104472,OFF-BI-10001658,59.808,3,0.2,19.4376
719,CA-2011-104472,FUR-FU-10000246,73.32,6,0.0,21.996
720,CA-2013-112942,OFF-PA-10004092,146.82,3,0.0,73.41
721,CA-2013-142335,FUR-TA-10000198,1652.94,3,0.0,231.4116
722,CA-2013-142335,OFF-ST-10000036,296.37,3,0.0,80.0199
723,CA-2011-117429,FUR-FU-10000222,129.92,5,0.2,21.112
724,CA-2013-114713,OFF-SU-10004664,45.584,7,0.2,5.1282
725,CA-2014-144113,OFF-EN-10001141,17.568,2,0.2,6.3684
726,CA-2014-144113,TEC-PH-10002170,55.992,1,0.2,5.5992
727,US-2013-150861,OFF-PA-10001954,182.72,8,0.0,84.0512
728,US-2013-150861,FUR-TA-10002228,400.032,2,0.4,-153.3456
729,US-2013-150861,OFF-ST-10004634,33.63,3,0.0,10.089
730,US-2013-150861,FUR-CH-10002965,542.646,3,0.1,102.4998
731,US-2013-150861,OFF-LA-10001317,6.3,2,0.0,3.024
732,CA-2014-131954,OFF-ST-10000736,242.94,3,0.0,9.7176
733,CA-2014-131954,TEC-AC-10003610,179.97,3,0.0,86.3856
734,CA-2014-131954,OFF-BI-10003982,99.696,6,0.2,33.6474
735,CA-2014-131954,OFF-BI-10003291,27.936,4,0.2,9.4284
736,CA-2014-131954,FUR-BO-10001619,84.98,1,0.0,18.6956
737,CA-2014-131954,OFF-BI-10000138,18.72,5,0.2,6.552
738,CA-2011-132500,TEC-AC-10001383,49.98,2,0.0,8.4966
739,CA-2011-112326,OFF-LA-10003223,11.784,3,0.2,4.2717
740,CA-2011-112326,OFF-ST-10002743,272.736,3,0.2,-64.7748
741,CA-2011-112326,OFF-BI-10004094,3.54,2,0.8,-5.487
742,US-2013-146710,OFF-SU-10004498,51.52,5,0.2,-10.948
743,US-2013-146710,OFF-PA-10002615,3.528,1,0.2,1.1466
744,US-2013-146710,OFF-PA-10004971,4.624,1,0.2,1.6762
745,US-2013-146710,OFF-SU-10004261,55.168,4,0.2,6.2064
746,CA-2011-124429,FUR-TA-10002607,567.12,10,0.2,-28.356
747,CA-2011-124429,OFF-ST-10001809,359.32,4,0.0,7.1864
748,CA-2013-150889,TEC-PH-10000004,11.992,1,0.2,0.8994
749,CA-2014-126074,OFF-BI-10003638,58.05,3,0.0,26.703
750,CA-2014-126074,FUR-FU-10003577,157.74,11,0.0,56.7864
751,CA-2014-126074,OFF-AR-10003478,56.98,7,0.0,22.792
752,CA-2014-126074,OFF-BI-10000546,2.88,1,0.0,1.4112
753,CA-2013-110499,TEC-CO-10002095,1199.976,3,0.2,374.9925
754,CA-2012-135272,FUR-FU-10002759,79.92,4,0.0,28.7712
755,CA-2013-140928,FUR-TA-10001095,383.438,4,0.45,-167.3184
756,CA-2011-106803,OFF-ST-10002444,24.56,2,0.0,6.8768
757,CA-2011-106803,TEC-AC-10001267,119.8,4,0.0,47.92
758,CA-2014-117240,OFF-BI-10000848,13.128,3,0.2,4.2666
